feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy,cycles_per_frame,latency_us_at_100mhz
timing,5,2,sqrt,15,20,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,burst,pl_popcount",6,0.9920454968646065,0.9697641181995127,0.9875036729443986,0.952650664270586,0.007280768917621961,8853,2254,0.9882369033943605,6,0.06
timing,5,2,all,15,20,2,"dt_id,dt_id_dev,dt_ratio_q6",3,0.9926513769089519,0.9716762128217514,0.975794603405166,0.9675924398852129,0.004848089096281652,5895,4366,0.9892245021900486,6,0.06
timing,5,3,sqrt,31,36,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9928504722426729,0.9724224233902491,0.975794603405166,0.9690734704664582,0.004619459958238174,5617,4366,0.9895331715743427,7,0.07
timing,5,3,all,35,40,3,"dt_id,dt_id_dev,dt_ratio_q6,burst,pl_popcount",5,0.9931655871593537,0.9736058214887279,0.975794603405166,0.9714268368067821,0.004257600890831231,5177,4366,0.9898454218099628,7,0.07
timing,5,4,sqrt,54,59,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9933396165337932,0.9745118889704996,0.9856685867618767,0.9636049278331518,0.005522462812812772,6715,2585,0.9901497941726658,8,0.08
timing,5,4,all,75,80,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.993452055265427,0.975080742971614,0.9917282520111103,0.9589829090987069,0.006292235738023904,7651,1492,0.9899542796902707,8,0.08
timing,5,5,sqrt,106,111,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9938566914652557,0.976540022535581,0.989798916689305,0.9636316530919572,0.005541378173154498,6738,1840,0.9906840571904927,9,0.09
timing,5,5,all,145,150,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9947132311024152,0.9797242364315535,0.9887788083582354,0.9708339910836278,0.0044064565526509055,5358,2024,0.9907306082577296,9,0.09
timing,5,6,sqrt,190,195,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.99330738887186,0.9742522971800135,0.9801910485493949,0.9683850754770721,0.004746933038801983,5772,3573,0.9901992099209634,10,0.1
timing,5,6,all,257,262,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9953148141251694,0.9819515102022799,0.9866387984897962,0.9773085477360718,0.003398185605739743,4132,2410,0.9914331712878747,10,0.1
timing,5,8,sqrt,446,451,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9941975885114831,0.977825825168318,0.9903865877930732,0.9655796807688358,0.005237087593744114,6368,1734,0.9912591419134351,12,0.12
timing,5,8,all,637,642,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9954952890319956,0.982742916090516,0.992936858620747,0.972756157836135,0.004125193368439146,5016,1274,0.9924859415776944,12,0.12
timing,7,2,sqrt,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.992652093079217,0.9716788949800428,0.975794603405166,0.967597759220675,0.004847266689310272,5894,4366,0.9892252183603139,6,0.06
timing,7,2,all,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6",3,0.9926513769089519,0.9716762128217514,0.975794603405166,0.9675924398852129,0.004848089096281652,5895,4366,0.9892245021900486,6,0.06
timing,7,3,sqrt,43,50,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9928203930915351,0.9723096130527374,0.975794603405166,0.9688494269703742,0.004654001051036109,5659,4366,0.9894902013584318,7,0.07
timing,7,3,all,49,56,3,"dt_id,dt_id_dev,dt_ratio_q6,burst,pl_popcount",5,0.9931655871593537,0.9736058214887279,0.975794603405166,0.9714268368067821,0.004257600890831231,5177,4366,0.9898454218099628,7,0.07
timing,7,4,sqrt,78,85,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9932937816368215,0.9742359376203735,0.9815438009014653,0.9670360882460577,0.00496322607227477,6035,3329,0.9901519426834613,8,0.08
timing,7,4,all,105,112,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.993452055265427,0.975080742971614,0.9917282520111103,0.9589829090987069,0.006292235738023904,7651,1492,0.9899542796902707,8,0.08
timing,7,5,sqrt,155,162,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9936797974097554,0.9758283415092428,0.9875979220836821,0.9643359823303956,0.005418017127447586,6588,2237,0.9903904273817674,9,0.09
timing,7,5,all,203,210,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9947132311024152,0.9797242364315535,0.9887788083582354,0.9708339910836278,0.0044064565526509055,5358,2024,0.9907306082577296,9,0.09
timing,7,6,sqrt,274,281,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9937506982660086,0.9759168488220618,0.9801965926164116,0.9716743150779039,0.004238685530489505,5154,3572,0.9904935558999539,10,0.1
timing,7,6,all,359,366,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9952983422090702,0.9818892055251027,0.9866387984897962,0.9771851217342602,0.0034171009660814693,4155,2410,0.9914489270337087,10,0.1
timing,7,8,sqrt,632,639,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9943358093726635,0.9782636776131545,0.986710871361013,0.9699598883850715,0.0045331072262433355,5512,2397,0.9911123270090725,12,0.12
timing,7,8,all,889,896,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9954566158376758,0.9825974367977528,0.9929424026877637,0.9724658062344235,0.004170425751865013,5071,1273,0.992445119872579,12,0.12
timing,9,2,sqrt,27,36,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.9927523569163427,0.9720474420094906,0.9755395763223986,0.9685802200705679,0.0046942989926337005,5708,4412,0.9894064094374053,6,0.06
timing,9,2,all,27,36,2,"dt_id,dt_id_dev,dt_ratio_q6",3,0.9926513769089519,0.9716762128217514,0.975794603405166,0.9675924398852129,0.004848089096281652,5895,4366,0.9892245021900486,6,0.06
timing,9,3,sqrt,57,66,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9928497560724077,0.9724893500939616,0.9783337860988064,0.9667143271922473,0.004996944758101325,6076,3908,0.9896635145626062,7,0.07
timing,9,3,all,63,72,3,"dt_id,dt_id_dev,dt_ratio_q6,burst,pl_popcount",5,0.9931655871593537,0.9736058214887279,0.975794603405166,0.9714268368067821,0.004257600890831231,5177,4366,0.9898454218099628,7,0.07
timing,9,4,sqrt,108,117,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9931455343919284,0.9735987708298278,0.9783892267689732,0.9688549970353778,0.004665514748635421,5673,3898,0.9901053916162245,8,0.08
timing,9,4,all,135,144,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.993452055265427,0.975080742971614,0.9917282520111103,0.9589829090987069,0.006292235738023904,7651,1492,0.9899542796902707,8,0.08
timing,9,5,sqrt,205,214,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.993354656109362,0.9744062181939545,0.9792762774916424,0.9695843579834885,0.004556957028413338,5541,3738,0.9901318899160362,9,0.09
timing,9,5,all,261,270,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9947132311024152,0.9797242364315535,0.9887788083582354,0.9708339910836278,0.0044064565526509055,5358,2024,0.9907306082577296,9,0.09
timing,9,6,sqrt,364,373,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9942147765978475,0.9778231673502555,0.9873318068668814,0.9684959294326222,0.004764203585200951,5793,2285,0.991017076363803,10,0.1
timing,9,6,all,461,470,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9952983422090702,0.9818892055251027,0.9866387984897962,0.9771851217342602,0.0034171009660814693,4155,2410,0.9914489270337087,10,0.1
timing,9,8,sqrt,824,833,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9945084064065727,0.978904625136179,0.9863560510719454,0.971564938646454,0.004282273099972614,5207,2461,0.9913379206426053,12,0.12
timing,9,8,all,1147,1156,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.995641387766093,0.9832612737494086,0.9910075232989416,0.9756351827088393,0.0036712247202377087,4464,1622,0.9924028658269332,12,0.12
timing_only,1,2,sqrt,3,4,2,"dt_id,hd_dev",2,0.8707062011750921,0.05259318734027089,0.02778131982059399,0.49204634721131185,0.004254311262945714,5173,175362,0.8259025893852108,6,0.06
timing_only,1,2,all,3,4,2,"dt_id,dt_id_dev,dt_ratio_q6",3,0.9926513769089519,0.9716762128217514,0.975794603405166,0.9675924398852129,0.004848089096281652,5895,4366,0.9892245021900486,6,0.06
timing_only,1,3,sqrt,7,8,3,"dt_id,dt_ratio_q6,hd,hd_dev,burst",5,0.9921113845290035,0.96966191558218,0.9759221169465496,0.9634815163490273,0.005487099313043457,6672,4343,0.9758263888689953,7,0.07
timing_only,1,3,all,7,8,3,"dt_id,dt_id_dev,dt_ratio_q6,burst",4,0.9928920101180535,0.9725782521364097,0.975794603405166,0.9693830342685305,0.004571760353898168,5559,4366,0.9896391647735899,7,0.07
timing_only,1,4,sqrt,14,15,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst",6,0.992043348353811,0.9695704809014368,0.981288773818698,0.9581287588032458,0.006361317923619775,7735,3375,0.9885319655436162,8,0.08
timing_only,1,4,all,14,15,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst",6,0.9931963824807565,0.9738792837974573,0.9818431805203661,0.9660435406359268,0.005119483396836859,6225,3275,0.9900144379925461,8,0.08
timing_only,1,5,sqrt,25,26,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst",7,0.9927072381896361,0.9720160379458458,0.9804793400342623,0.9636975925542466,0.005478875243329663,6662,3521,0.9894730132720674,9,0.09
timing_only,1,5,all,28,29,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst",6,0.9937206191148709,0.9759837408172322,0.9877254356250659,0.9645179278123359,0.005390055290420686,6554,2214,0.9907778754952318,9,0.09
timing_only,1,6,sqrt,41,42,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9926900501032717,0.9719688793318888,0.9810891874060974,0.9630165761490657,0.005589077777494504,6796,3411,0.989498795401614,10,0.1
timing_only,1,6,all,52,53,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst",7,0.9938710148705594,0.9765516258781496,0.9879915508418666,0.9653735935730963,0.00525682536105722,6392,2166,0.9910879772200563,10,0.1
timing_only,1,8,sqrt,91,92,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst",7,0.9926957794653932,0.9719688328821339,0.9803185620907785,0.9637601377866922,0.005468183952701731,6649,3550,0.9896943098840091,12,0.12
timing_only,1,8,all,112,113,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9943444034158457,0.9784049113307901,0.9918003248823272,0.9653665170091521,0.005278207942313085,6418,1479,0.9917024513075837,12,0.12
timing_only,3,2,sqrt,9,12,2,"dt_id,dt_ratio_q6,hd,hd_dev,burst",5,0.9925718820095165,0.9713812703493184,0.9758888525444496,0.9669151372997083,0.004953357188618217,6023,4349,0.9891557498445911,6,0.06
timing_only,3,2,all,9,12,2,"dt_id,dt_id_dev,dt_ratio_q6",3,0.9926513769089519,0.9716762128217514,0.975794603405166,0.9675924398852129,0.004848089096281652,5895,4366,0.9892245021900486,6,0.06
timing_only,3,3,sqrt,21,24,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst",6,0.9927358850002435,0.9719564153536069,0.9744917476562457,0.969434241150711,0.0045577794353847175,5542,4601,0.9891736541012206,7,0.07
timing_only,3,3,all,21,24,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,burst",5,0.992725858616531,0.9719552366147483,0.975794603405166,0.9681459642020265,0.004762558771258192,5791,4366,0.9893491158161906,7,0.07
timing_only,3,4,sqrt,42,45,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc",7,0.992725858616531,0.9720905566226193,0.9806622942458129,0.9636673676411301,0.005484632092129319,6669,3488,0.989584735833436,8,0.08
timing_only,3,4,all,44,47,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc",7,0.9932894846152304,0.9741763723452925,0.9798473163943606,0.9685706926504195,0.004716503980860945,5735,3635,0.9901805894940687,8,0.08
timing_only,3,5,sqrt,77,80,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9929364126744948,0.9727646014375696,0.9765208761843513,0.969037113651618,0.0046285064349233474,5628,4235,0.9896348677519988,9,0.09
timing_only,3,5,all,86,89,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.993990615304845,0.9769912280942288,0.9876644508878824,0.9665462200375446,0.005070961385525473,6166,2225,0.9910779508363436,9,0.09
timing_only,3,6,sqrt,130,133,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9931663033296187,0.9737132089609802,0.9797863316571771,0.9677149099511014,0.00484891150325303,5896,3646,0.9902113848154716,10,0.1
timing_only,3,6,all,155,158,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.994481908106761,0.9789312208954163,0.9923935400531122,0.9658292596069799,0.005208303349745835,6333,1372,0.9918707513199018,10,0.1
timing_only,3,8,sqrt,266,269,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9932658509964793,0.9740840676134908,0.9797031706519268,0.9685290538985168,0.0047222608296606005,5742,3661,0.9905386746266605,12,0.12
timing_only,3,8,all,340,343,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9947712408938951,0.9800827679523798,0.9958973904076552,0.9647625594809714,0.005395812139220342,6561,740,0.9922975887979512,12,0.12
timing_only,5,2,sqrt,14,19,2,"dt_id,dt_ratio_q6,hd,hd_dev,burst,dlc",6,0.9925804760526987,0.971413434582018,0.9758888525444496,0.9669788776883567,0.004943488304961664,6011,4349,0.9891686409093644,6,0.06
timing_only,5,2,all,15,20,2,"dt_id,dt_id_dev,dt_ratio_q6",3,0.9926513769089519,0.9716762128217514,0.975794603405166,0.9675924398852129,0.004848089096281652,5895,4366,0.9892245021900486,6,0.06
timing_only,5,3,sqrt,31,36,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc",7,0.9927437628731605,0.9720169246235597,0.975600561059582,0.9684595191053532,0.004713214352975427,5731,4401,0.9893620068809639,7,0.07
