feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
no_payload,7,5,all,178,185,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9683067454281773,0.9435110606745581,0.908561342616586,0.9812571764863922,0.007133796421415024,5860,30876,0.966940180880002
no_payload,7,6,sqrt,251,258,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9689235974811731,0.9455043881214362,0.9254151254631015,0.9664852158851911,0.013191436522602934,10836,25185,0.9662827805102359
no_payload,7,6,all,329,336,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9708388584009642,0.9493758284220852,0.9386174034335399,0.9603837389702318,0.01591591372245393,13074,20727,0.9692169257301501
no_payload,7,8,sqrt,661,668,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9683110590788976,0.9438325267029077,0.913948274789809,0.9757371492889347,0.009342108146405955,7674,29057,0.9662957214623966
no_payload,7,8,all,1006,1013,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9707430953549746,0.948846666706891,0.9314387758426151,0.9669176307108667,0.013100133667380047,10761,23151,0.9717438623220727
no_payload,9,2,sqrt,27,36,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.8821717678462201,0.7465275973423406,0.5956187864447136,0.999855829700076,3.530377068618356e-05,29,136547,0.8768314682545503
no_payload,9,2,all,27,36,2,"dt_id,dt_ratio_q6,bus_rate",3,0.9632416567524594,0.9374259257899413,0.9451533898581155,0.929823794706849,0.02932282498338288,24087,18520,0.9566874958481112
no_payload,9,3,sqrt,60,69,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.966924651737409,0.9426591165393854,0.9332512016205219,0.952258641581729,0.01923325079555221,15799,22539,0.9616412923352465
no_payload,9,3,all,63,72,3,"dt_id,dt_id_dev,dt_ratio_q6,bus_rate",4,0.9592808626611257,0.9254992707458597,0.8681963698177801,0.9909009480995759,0.003277163816800212,2692,44506,0.9572154866962698
no_payload,9,4,sqrt,115,124,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.969078026176958,0.9457074302749013,0.9244585674136506,0.9679560923425169,0.012580316078311067,10334,25508,0.9650283708807871
no_payload,9,4,all,123,132,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,id_rate,bus_rate",6,0.9657038885835783,0.9413977678288443,0.9456005733425337,0.9372321564851886,0.02603227008114998,21384,18369,0.9633520862108979
no_payload,9,5,sqrt,192,201,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9661956447656868,0.9397103920063147,0.9043323491348036,0.9779691523295884,0.008374297881043337,6879,32304,0.9644857136201797
no_payload,9,5,all,230,239,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9683041572377451,0.9435067081843693,0.908561342616586,0.9812477611176501,0.0071374485356239395,5863,30876,0.966939318149858
no_payload,9,6,sqrt,311,320,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9682661971114069,0.9446460147026734,0.9294930834633917,0.9603011908112937,0.015795393953559715,12975,23808,0.9660334514986054
no_payload,9,6,all,424,433,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9710640309685612,0.9497291609835938,0.938264987310058,0.9614769495959238,0.015453312589324626,12694,20846,0.9692341803330311
no_payload,9,8,sqrt,823,832,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9707698399894402,0.9486863766957001,0.9275236992439342,0.9708373113786561,0.011453030159159137,9408,24473,0.9691910438258285
no_payload,9,8,all,1297,1306,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9708725048765822,0.9490471044895051,0.9311633581998939,0.967631246095469,0.012804312416457887,10518,23244,0.9719543684772209
timing,1,2,sqrt,3,4,2,"dt_id_dev,dt_ratio_q6,id_rate",3,0.8821847087983808,0.7465568470536706,0.595645439764977,0.9998856597432813,2.7999542268352482e-05,23,136538,0.8768461346669991
timing,1,2,all,3,4,2,"dt_ratio_q6,bus_rate",2,0.9632433822127475,0.9374295982012386,0.9451681972582618,0.9298166901679272,0.029326477097591796,24090,18515,0.9566874958481112
timing,1,3,sqrt,6,7,3,"dt_ratio_q6,dt_bus,id_rate",3,0.8821493368624748,0.7465000445381395,0.595645439764977,0.9996819006436541,7.791176979019821e-05,64,136538,0.8768159391119573
timing,1,3,all,7,8,3,"dt_id,dt_id_dev,dt_ratio_q6,bus_rate",4,0.9592825881214138,0.9255031332375736,0.8682082157378972,0.9908943726952859,0.003279598559606156,2694,44502,0.9572154866962698
timing,1,4,sqrt,8,9,4,"dt_id,dt_ratio_q6,dt_bus,pl_popcount,id_rate",5,0.8821898851792451,0.7465651603420085,0.595645439764977,0.9999154851154374,2.06953138505214e-05,17,136538,0.8768495855875753
timing,1,4,all,14,15,4,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,dt_bus,id_rate,bus_rate",7,0.965559812649522,0.9412055801677821,0.9462757907892048,0.9361894130504209,0.026513131785323857,21779,18141,0.9634892603038018
timing,1,5,sqrt,16,17,5,"dt_id,dt_ratio_q6,hd,dt_bus,burst,pl_popcount,id_rate",7,0.882189022449101,0.7465628340658036,0.5956424782849477,0.9999154846952726,2.06953138505214e-05,17,136539,0.8768530365081515
timing,1,5,all,26,27,5,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,dt_bus,dlc,id_rate,bus_rate",8,0.9682653343812628,0.9433834484626845,0.9075751697668427,0.9821334145208069,0.006786845571568048,5575,31209,0.9668099086282504
timing,1,6,sqrt,24,25,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,pl_popcount,id_rate,bus_rate",8,0.9062074296594546,0.8113198378318338,0.6922104190790389,0.9799390415180087,0.005825122163220288,4785,103931,0.8983341543648538
timing,1,6,all,48,49,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,dlc,pl_popcount,id_rate,bus_rate",10,0.9709277196058014,0.9495099023400627,0.9383745620711407,0.9609126942007405,0.015690700012904138,12889,20809,0.9691875929052524
timing,1,8,sqrt,83,84,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.8925676660820232,0.7775375963355855,0.644471361007377,0.9798507832304485,0.005447737028299015,4475,120051,0.8894696021347395
timing,1,8,all,142,143,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,dlc,pl_popcount,id_rate,bus_rate",10,0.9703031029815091,0.9483387412914864,0.935650000444222,0.9613763681675304,0.015452095217921655,12693,21729,0.9718430762886384
timing,3,2,sqrt,9,12,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,id_rate,bus_rate",6,0.8821734933065082,0.746537894787634,0.5956424782849477,0.9998260134715283,4.260799910401465e-05,35,136539,0.8768366446354146
timing,3,2,all,9,12,2,"dt_id,dt_ratio_q6,bus_rate",3,0.9632442449428916,0.9374300560139345,0.9451533898581155,0.9298319217557752,0.029319172869173966,24084,18520,0.9566883585782552
timing,3,3,sqrt,19,22,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,dlc,id_rate,bus_rate",9,0.9514619393656,0.9098183415269058,0.8404709937838534,0.9916385388931983,0.00291316976731163,2393,53868,0.9494940519070219
timing,3,3,all,21,24,3,"dt_id,dt_id_dev,dt_ratio_q6,bus_rate",4,0.9592791372008376,0.9254949377598601,0.8681786009376046,0.9909141611316736,0.003272294331188325,2688,44512,0.9572137612359817
timing,3,4,sqrt,34,37,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_popcount,id_rate,bus_rate",10,0.9565839682308251,0.9230555173310093,0.8939316312720446,0.9541409971519877,0.017661624314315557,14508,35816,0.953220183399174
timing,3,4,all,41,44,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,id_rate,bus_rate",8,0.9657013003931462,0.941392567782718,0.9455828044623581,0.9372393043223013,0.026028617966941062,21381,18375,0.9633494980204657
timing,3,5,sqrt,63,66,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_popcount,id_rate,bus_rate",10,0.9634789075420732,0.935842525317741,0.9143303057135834,0.9583914075959583,0.01631764628543464,13404,28928,0.9620571282646787
timing,3,5,all,76,79,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,dlc,pl_popcount,id_rate,bus_rate",10,0.9683628228875405,0.9435087692272143,0.9069147597203179,0.9831800845008926,0.006377808780169507,5239,31432,0.9666882636779394
timing,3,6,sqrt,105,108,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.9700727540330477,0.9478736368841091,0.9340359938282756,0.9621274518776121,0.01511366596789548,12415,22274,0.9667883403746492
timing,3,6,all,140,143,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,dlc,pl_popcount,id_rate,bus_rate",10,0.9709406605579621,0.9495164169440669,0.9380843370282732,0.961230571284647,0.015553137044368318,12776,20907,0.9691522209693464
timing,3,8,sqrt,301,304,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.9170536730304518,0.8358746048112312,0.7250473096434674,0.9866963288960895,0.004018543001210067,3301,92843,0.9112544010021474
timing,3,8,all,431,434,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,dlc,pl_popcount,id_rate,bus_rate",10,0.970542941961555,0.9486094262208723,0.9332482401404926,0.9644847627879645,0.014126377760085313,11604,22540,0.9719198592714589
timing,5,2,sqrt,15,20,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,id_rate,bus_rate",7,0.8821743560366522,0.7465402210324125,0.595645439764977,0.9998260143364187,4.260799910401465e-05,35,136538,0.8768366446354146
timing,5,2,all,15,20,2,"dt_id,dt_ratio_q6,bus_rate",3,0.9632416567524594,0.9374261095861843,0.9451563513381448,0.9298212901834878,0.02932404235478585,24088,18519,0.9566883585782552
timing,5,3,sqrt,31,36,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",10,0.8821778069572285,0.7465448221977659,0.5956424782849477,0.999850864983098,3.6521142089155415e-05,30,136539,0.8768426837464229
timing,5,3,all,35,40,3,"dt_id,dt_id_dev,dt_ratio_q6,bus_rate",4,0.9592808626611257,0.9254992707458597,0.8681963698177801,0.9909009480995759,0.003277163816800212,2692,44506,0.9572163494264139
timing,5,4,sqrt,57,62,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.8888398091295829,0.7645180686559581,0.6194172399598423,0.9983961354501799,0.0004090367913985406,336,128511,0.8831664957023098
timing,5,4,all,67,72,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,id_rate,bus_rate",8,0.9657030258534343,0.941396380061148,0.9456005733425337,0.937229405462524,0.02603348745255295,21385,18369,0.9633529489410418
