feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy,cycles_per_frame,latency_us_at_100mhz
no_rate,1,4,all,2,3,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,1,5,sqrt,5,6,5,"dt_id,dt_id_dev,dt_bus,pl_popcount",4,0.9992246591137108,0.9956568246260421,0.9914718930909484,0.999877234502561,1.1986151999057089e-05,18,1261,0.9978849379575738,9,0.09
no_rate,1,5,all,2,3,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,1,6,sqrt,6,7,6,"dt_id,dt_id_dev,dt_bus,pl_popcount",4,0.9992246591137108,0.9956568246260421,0.9914718930909484,0.999877234502561,1.1986151999057089e-05,18,1261,0.9978849379575738,10,0.1
no_rate,1,6,all,2,3,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,1,8,sqrt,8,9,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,pl_popcount",5,0.9999890882439771,0.9999391369621229,1.0,0.9998782813324136,1.1986151999057089e-05,18,0,0.9999672647319315,10,0.1
no_rate,1,8,all,2,3,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,3,2,sqrt,7,10,2,"dt_id,dt_id_dev,burst,pl_popcount",4,0.9992246591137108,0.9956568246260421,0.9914718930909484,0.999877234502561,1.1986151999057089e-05,18,1261,0.9978891814182494,6,0.06
no_rate,3,2,all,6,9,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
no_rate,3,3,sqrt,12,15,3,"dt_id,dt_id_dev,dt_ratio_q6,burst,pl_popcount",5,0.9999302860031875,0.9996110252360062,0.9993439917762268,0.9998782014412829,1.1986151999057089e-05,18,97,0.9997987387222455,7,0.07
no_rate,3,3,all,6,9,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
no_rate,3,4,sqrt,17,20,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,pl_popcount",6,0.9999424101765462,0.9996786947566366,0.9994792512038089,0.9998782179222624,1.1986151999057089e-05,18,77,0.99985026645902,8,0.08
no_rate,3,4,all,6,9,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
no_rate,3,5,sqrt,19,22,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,pl_popcount",6,0.9999745392359467,0.9998579747195001,0.9998376886869015,0.9998782615752952,1.1986151999057089e-05,18,24,0.9999108873258136,9,0.09
no_rate,3,5,all,6,9,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
no_rate,3,6,sqrt,23,26,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,pl_popcount",6,0.9999927254959847,0.9999594238182187,1.0,0.9999188509291569,7.990767999371394e-06,12,0,0.999972114401275,10,0.1
no_rate,3,6,all,6,9,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
no_rate,3,8,sqrt,32,35,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,pl_popcount",6,0.9999945441219886,0.9999695675549559,1.0,0.9999391369621229,5.9930759995285445e-06,9,0,0.9999787826966222,12,0.12
no_rate,3,8,all,6,9,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
no_rate,5,2,sqrt,12,17,2,"dt_id,dt_id_dev,dt_bus,burst,pl_popcount",5,0.9992246591137108,0.9956568246260421,0.9914718930909484,0.999877234502561,1.1986151999057089e-05,18,1261,0.9978849379575738,6,0.06
no_rate,5,2,all,8,13,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,5,3,sqrt,20,25,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,pl_popcount",7,0.9996993205007041,0.9983201701505073,0.9967672996807877,0.9998778866245149,1.1986151999057089e-05,18,478,0.999279217893825,7,0.07
no_rate,5,3,all,8,13,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,5,4,sqrt,30,35,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,pl_popcount",7,0.9998072256435966,0.9989236611766618,0.9979711085862685,0.9998780339065739,1.1986151999057089e-05,18,300,0.9995489807510561,8,0.08
no_rate,5,4,all,8,13,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,5,5,sqrt,41,46,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,pl_popcount",7,0.999981813739962,0.9998985574874718,0.9999188443434507,0.9998782714546561,1.1986151999057089e-05,18,12,0.9999278611685157,9,0.09
no_rate,5,5,all,8,13,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,5,6,sqrt,52,57,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,pl_popcount",7,0.9999781764879543,0.9998782615752952,0.9998376886869015,0.9999188377566756,7.990767999371394e-06,12,24,0.9999430163852141,10,0.1
no_rate,5,6,all,8,13,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,5,8,sqrt,55,60,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,pl_popcount",7,0.9999945441219886,0.9999695675549559,1.0,0.9999391369621229,5.9930759995285445e-06,9,0,0.9999787826966222,12,0.12
no_rate,5,8,all,8,13,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,7,2,sqrt,17,24,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,pl_popcount",7,0.9992361770784016,0.9957210970292188,0.9914786560623275,1.0,0.0,0,1260,0.9979237353123217,6,0.06
no_rate,7,2,all,10,17,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,7,3,sqrt,26,33,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,dlc,pl_popcount",8,0.9999496846805613,0.9997192578937577,0.9994386733755343,1.0,0.0,0,83,0.9998720899710657,7,0.07
no_rate,7,3,all,10,17,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,7,4,sqrt,36,43,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,dlc,pl_popcount",8,0.9999963627479924,0.9999797106742143,0.9999594221717254,1.0,0.0,0,6,0.9999927254959847,8,0.08
no_rate,7,4,all,10,17,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,7,5,sqrt,47,54,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,dlc,pl_popcount",8,1.0,1.0,1.0,1.0,0.0,0,0,1.0,9,0.09
no_rate,7,5,all,10,17,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,7,6,sqrt,58,65,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,dlc,pl_popcount",8,1.0,1.0,1.0,1.0,0.0,0,0,1.0,10,0.1
no_rate,7,6,all,10,17,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,7,8,sqrt,61,68,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,dlc,pl_popcount",8,1.0,1.0,1.0,1.0,0.0,0,0,1.0,12,0.12
no_rate,7,8,all,10,17,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,9,2,sqrt,20,29,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,0.9992361770784016,0.9957210970292188,0.9914786560623275,1.0,0.0,0,1260,0.9979237353123217,6,0.06
no_rate,9,2,all,13,22,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,9,3,sqrt,30,39,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,1.0,1.0,1.0,1.0,0.0,0,0,0.9999975751653283,7,0.07
no_rate,9,3,all,13,22,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,9,4,sqrt,41,50,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,1.0,1.0,1.0,1.0,0.0,0,0,1.0,8,0.08
no_rate,9,4,all,13,22,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,9,5,sqrt,53,62,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,1.0,1.0,1.0,1.0,0.0,0,0,1.0,9,0.09
no_rate,9,5,all,13,22,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,9,6,sqrt,64,73,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,1.0,1.0,1.0,1.0,0.0,0,0,1.0,10,0.1
no_rate,9,6,all,13,22,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
no_rate,9,8,sqrt,67,76,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount",9,1.0,1.0,1.0,1.0,0.0,0,0,1.0,12,0.12
no_rate,9,8,all,13,22,2,"dt_ratio_q6,dt_bus",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,1,2,sqrt,3,4,2,"dt_id,dt_ratio_q6,burst",3,0.992153841210914,0.9550157616874564,0.9291646377752529,0.982346506124025,0.001644100515870664,2469,10474,0.9802497215986693,6,0.06
timing_only,1,2,all,2,3,2,"dt_ratio_q6,id_rate",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,1,3,sqrt,5,6,3,"dt_id,dt_bus,burst,id_rate",4,0.9936487517860423,0.9632709438354291,0.9291443488611156,1.0,0.0,0,10477,0.9839033412403151,7,0.07
timing_only,1,3,all,2,3,2,"dt_ratio_q6,id_rate",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,1,4,sqrt,7,8,4,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate",5,0.9999987875826641,0.9999932369828828,0.9999864740572418,1.0,0.0,0,2,0.9999975751653283,8,0.08
timing_only,1,4,all,2,3,2,"dt_ratio_q6,id_rate",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,1,5,sqrt,9,10,5,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate",5,0.9999981813739962,0.9999898554400203,0.9999797110858627,1.0,0.0,0,3,0.9999975751653283,9,0.09
