feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
timing,3,4,sqrt,6,9,2,"dt_ratio_q6,pl_popcount,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,3,4,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,3,5,sqrt,6,9,2,"dt_ratio_q6,pl_popcount,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,3,5,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,3,6,sqrt,6,9,2,"dt_ratio_q6,pl_popcount,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,3,6,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,3,8,sqrt,6,9,2,"dt_ratio_q6,pl_popcount,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,3,8,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,5,2,sqrt,10,15,2,"dt_id,dt_ratio_q6,pl_popcount,id_rate",4,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,5,2,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,5,3,sqrt,10,15,2,"dt_id,dt_ratio_q6,pl_popcount,id_rate",4,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,5,3,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,5,4,sqrt,10,15,2,"dt_id,dt_ratio_q6,pl_popcount,id_rate",4,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,5,4,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,5,5,sqrt,10,15,2,"dt_id,dt_ratio_q6,pl_popcount,id_rate",4,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,5,5,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,5,6,sqrt,10,15,2,"dt_id,dt_ratio_q6,pl_popcount,id_rate",4,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,5,6,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,5,8,sqrt,10,15,2,"dt_id,dt_ratio_q6,pl_popcount,id_rate",4,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,5,8,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,7,2,sqrt,13,20,2,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate",5,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,7,2,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,7,3,sqrt,13,20,2,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate",5,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,7,3,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,7,4,sqrt,13,20,2,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate",5,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,7,4,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,7,5,sqrt,13,20,2,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate",5,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,7,5,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,7,6,sqrt,13,20,2,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate",5,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,7,6,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,7,8,sqrt,13,20,2,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate",5,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,7,8,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,9,2,sqrt,17,26,2,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate",5,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,9,2,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,9,3,sqrt,19,28,3,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate,bus_rate",6,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,9,3,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,9,4,sqrt,21,30,4,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate,bus_rate",6,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,9,4,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,9,5,sqrt,22,31,5,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate,bus_rate",6,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,9,5,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,9,6,sqrt,22,31,5,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate,bus_rate",6,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,9,6,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
timing,9,8,sqrt,22,31,5,"dt_id,dt_id_dev,dt_ratio_q6,pl_popcount,id_rate,bus_rate",6,0.9999980979842437,0.9999946496883444,0.9999892994339401,1.0,0.0,0,1,0.9999980979842437
timing,9,8,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,1,2,sqrt,2,3,2,"burst,bus_rate",2,0.9245337208373434,0.7305082558463346,0.5754336404395792,1.0,0.0,0,39677,0.9198243298247483
no_payload,1,2,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,1,3,sqrt,4,5,3,"dt_id,dt_id_dev,burst,bus_rate",4,0.9999581556533614,0.9998822824365395,0.9997859886788011,0.9999785947450099,4.626363331444235e-06,2,20,0.9999638617006303
no_payload,1,3,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,1,4,sqrt,5,6,4,"dt_id,dt_id_dev,burst,id_rate,bus_rate",5,0.9999562536376051,0.9998769283455424,0.9997538869806213,1.0,0.0,0,23,0.999961959684874
no_payload,1,4,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,1,5,sqrt,5,6,4,"dt_id,dt_id_dev,burst,id_rate,bus_rate",5,0.9999562536376051,0.9998769283455424,0.9997538869806213,1.0,0.0,0,23,0.999961959684874
no_payload,1,5,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,1,6,sqrt,5,6,4,"dt_id,dt_id_dev,burst,id_rate,bus_rate",5,0.9999562536376051,0.9998769283455424,0.9997538869806213,1.0,0.0,0,23,0.999961959684874
no_payload,1,6,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,1,8,sqrt,5,6,4,"dt_id,dt_id_dev,burst,id_rate,bus_rate",5,0.9999562536376051,0.9998769283455424,0.9997538869806213,1.0,0.0,0,23,0.999961959684874
no_payload,1,8,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,3,2,sqrt,5,8,2,"dt_id,dt_ratio_q6,burst,id_rate,bus_rate",5,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,3,2,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,3,3,sqrt,9,12,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.999986685889706,0.9999625474176445,0.9999464971697003,0.9999785981808453,4.626363331444235e-06,2,5,0.999986685889706
no_payload,3,3,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,3,4,sqrt,11,14,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,3,4,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,3,5,sqrt,11,14,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,3,5,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,3,6,sqrt,11,14,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,3,6,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,3,8,sqrt,11,14,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,3,8,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,5,2,sqrt,10,15,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,5,2,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,5,3,sqrt,17,22,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,5,3,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,5,4,sqrt,20,25,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,5,4,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,5,5,sqrt,24,29,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,5,5,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,5,6,sqrt,24,29,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,5,6,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,5,8,sqrt,24,29,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,5,8,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,7,2,sqrt,14,21,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,7,2,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,7,3,sqrt,22,29,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,7,3,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,7,4,sqrt,27,34,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,7,4,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,7,5,sqrt,32,39,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,7,5,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,7,6,sqrt,34,41,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,7,6,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,7,8,sqrt,34,41,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,7,8,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,9,2,sqrt,17,26,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,9,2,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,9,3,sqrt,27,36,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,9,3,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,9,4,sqrt,32,41,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,9,4,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,9,5,sqrt,37,46,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,9,5,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,9,6,sqrt,39,48,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,9,6,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_payload,9,8,sqrt,39,48,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_payload,9,8,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,1,2,sqrt,2,3,2,"dt_id,pl_popcount",2,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,1,2,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,1,3,sqrt,3,4,3,"dt_id,dt_ratio_q6,pl_popcount",3,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,1,3,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,1,4,sqrt,3,4,3,"dt_id,dt_ratio_q6,pl_popcount",3,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,1,4,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,1,5,sqrt,3,4,3,"dt_id,dt_ratio_q6,pl_popcount",3,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,1,5,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,1,6,sqrt,3,4,3,"dt_id,dt_ratio_q6,pl_popcount",3,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,1,6,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,1,8,sqrt,3,4,3,"dt_id,dt_ratio_q6,pl_popcount",3,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,1,8,all,1,2,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,3,2,sqrt,6,9,2,"dt_id,dt_id_dev,burst,pl_popcount",4,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,3,2,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,3,3,sqrt,9,12,3,"dt_id,dt_id_dev,dt_ratio_q6,burst,pl_popcount",5,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,3,3,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,3,4,sqrt,10,13,4,"dt_id,dt_id_dev,dt_ratio_q6,burst,pl_popcount",5,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,3,4,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,3,5,sqrt,10,13,4,"dt_id,dt_id_dev,dt_ratio_q6,burst,pl_popcount",5,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,3,5,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,3,6,sqrt,10,13,4,"dt_id,dt_id_dev,dt_ratio_q6,burst,pl_popcount",5,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,3,6,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,3,8,sqrt,10,13,4,"dt_id,dt_id_dev,dt_ratio_q6,burst,pl_popcount",5,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,3,8,all,3,6,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,5,2,sqrt,10,15,2,"dt_id,dt_id_dev,hd,burst,pl_popcount",5,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,5,2,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,5,3,sqrt,15,20,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,burst,pl_popcount",6,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,5,3,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,5,4,sqrt,17,22,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,burst,pl_popcount",6,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,5,4,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,5,5,sqrt,17,22,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,burst,pl_popcount",6,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,5,5,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,5,6,sqrt,17,22,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,burst,pl_popcount",6,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,5,6,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,5,8,sqrt,17,22,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,burst,pl_popcount",6,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,5,8,all,5,10,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,7,2,sqrt,14,21,2,"dt_id,dt_id_dev,hd,hd_dev,burst,pl_popcount",6,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,7,2,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,7,3,sqrt,21,28,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,7,3,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,7,4,sqrt,23,30,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,7,4,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,7,5,sqrt,23,30,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,7,5,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,7,6,sqrt,23,30,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,7,6,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,7,8,sqrt,23,30,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,7,8,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,9,2,sqrt,17,26,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706
no_rate,9,2,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,9,3,sqrt,25,34,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,9,3,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,9,4,sqrt,28,37,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,pl_popcount",8,1.0,1.0,1.0,1.0,0.0,0,0,1.0
no_rate,9,4,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0
