feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
no_payload,5,3,sqrt,34,39,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9831314091543456,0.9338126755868769,0.9919240625843,0.882133325336612,0.01806719405743074,7861,479,0.9849274893307174
no_payload,5,3,all,30,35,3,"dt_id,dt_ratio_q6,burst,id_rate,bus_rate",5,0.9837017859671123,0.9352552668370052,0.9812516859994604,0.8933779510637645,0.015964219555134704,6946,1112,0.9849740094253757
no_payload,5,4,sqrt,63,68,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.983206245828361,0.9343537764565428,0.9962402212031292,0.8797064121841921,0.018570528938308153,8080,223,0.9855100018203515
no_payload,5,4,all,60,65,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9839424768916486,0.9361996222927633,0.982060965740491,0.8944305391336395,0.015801037927087692,6875,1064,0.9861086952124755
no_payload,5,5,sqrt,105,110,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9833842357557493,0.9335436637948469,0.9728216886970596,0.8973142777164362,0.015175891408372368,6603,1612,0.9868590845654417
no_payload,5,5,all,109,114,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9836916729030561,0.9334225106723806,0.9529606150526032,0.9146694716401004,0.012119108798477584,5273,2790,0.9880059060294087
no_payload,5,6,sqrt,170,175,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9837624643514492,0.9353414948453608,0.978992446722417,0.8954169750801875,0.015587292977673995,6782,1246,0.9872454036123864
no_payload,5,6,all,190,195,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9850164842944116,0.9394514009219603,0.9689438899379552,0.9117012500793198,0.012792520305770194,5566,1842,0.9885681923909306
no_payload,5,8,sqrt,387,392,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9855464088509537,0.9415479248122761,0.9703601294847586,0.9143973817165009,0.01238341706925796,5388,1758,0.9896502902449384
no_payload,5,8,all,486,491,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9863898383932364,0.9442451259021121,0.9606824925816023,0.9283607866138781,0.010105769274967938,4397,2332,0.9910782548896665
