feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy,cycles_per_frame,latency_us_at_100mhz
no_rate,9,8,all,9,18,1,pl_violation,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
timing_only,1,2,sqrt,3,4,2,"dt_id,burst,id_rate",3,0.9920390513322199,0.9697393709404315,0.9874704085422985,0.9526338590889398,0.0072832361385360995,8856,2260,0.9882354710538303,6,0.06
timing_only,1,2,all,3,4,2,"dt_ratio_q6,hd_dev,id_rate",3,0.9958347537376926,0.9841309686221009,0.9998281339224828,0.9689190713867413,0.004757624329429916,5785,31,0.9940865821203796,6,0.06
timing_only,1,3,sqrt,6,7,3,"dt_id,hd,burst,dlc,id_rate",5,0.9948621945175734,0.9801579838254655,0.9823587787529175,0.97796702781166,0.0032830486297466244,3992,3182,0.9927265747867962,7,0.07
timing_only,1,3,all,7,8,3,"dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,id_rate",6,0.9969935172267596,0.9883897161316016,0.9906637911439073,0.986126057515604,0.0020675311260478493,2514,1684,0.9957223150060588,7,0.07
timing_only,1,4,sqrt,12,13,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,burst,dlc,id_rate",7,0.9951536758155031,0.9813953871997405,0.9895050811374208,0.9734175420225356,0.004008411578503269,4874,1893,0.9930381088521509,8,0.08
timing_only,1,4,all,12,13,4,"dt_id_dev,dt_ratio_q6,hd_dev,burst,id_rate",5,0.9969920848862291,0.9883844417894597,0.9906804233449574,0.9860990778705487,0.0020716431609047463,2519,1681,0.9957215988357936,8,0.08
timing_only,1,5,sqrt,21,22,5,"dt_id,dt_ratio_q6,hd,hd_dev,burst,dlc,id_rate",7,0.9962565780238857,0.9856613421334891,0.996024903949039,0.97551122357004,0.0037090554409211617,4510,717,0.9947325676995752,9,0.09
timing_only,1,5,all,19,20,5,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,burst,id_rate",6,0.9970164346752455,0.9884767515835478,0.9906249826747906,0.9863378174732415,0.0020354572541640523,2475,1691,0.9958533741645874,9,0.09
timing_only,1,6,sqrt,29,30,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,id_rate",8,0.9970572563803609,0.9886047549980725,0.9881745050534171,0.9890353797665025,0.001625076175445724,1976,2133,0.9958698460806866,10,0.1
timing_only,1,6,all,30,31,6,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,burst,id_rate",6,0.9970737282964601,0.9886861414924547,0.9897933726222883,0.9875813848000575,0.0018463036507467866,2245,1841,0.9959214103397798,10,0.1
timing_only,1,8,sqrt,58,59,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,id_rate,bus_rate",10,0.9967070491206862,0.9873108914388533,0.9917227079440937,0.9829381542434816,0.0025535736461330836,3105,1493,0.995399322216461,12,0.12
